,answer_type_id,answer_type_name,answers,frontend_info_text,points,question_type_id,question_type_name,onlinetest_title,text,variable,questions_temp,correct_answers_temp,content,lang,topic_label_en,topic_label_de,source,answers_content,related_topics,topic_label_de_fixed,irt_difficulty,level_difficulty,docid
4651,5,Multiple Choice,"[{'Antwort': 'Weil sie alle Daten löscht.', 'ist richtig': False}, {'Antwort': 'Weil sie neue Daten hinzufügt.', 'ist richtig': False}, {'Antwort': 'Weil sie sicherstellt, dass die Daten für Analysen geeignet und zuverlässig sind.', 'ist richtig': True}, {'Antwort': 'Weil sie Daten verschlüsselt.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Warum ist die Datenvorverarbeitung ein wichtiger Schritt in der Datenanalyse?,N/A,Warum ist die Datenvorverarbeitung ein wichtiger Schritt in der Datenanalyse?,"Die richtige Antwort ist: Weil sie sicherstellt, dass die Daten für Analysen geeignet und zuverlässig sind.",warum datenvorverarbeitung wichtig schritt datenanalys datum löschen neu datum hinzufügen sicherstellen datum analyse geeignet zuverlässig datum verschlüsseln,GERMAN,N/A,Datenvorverarbeitung,ChatGPT3.5,"Weil sie alle Daten löscht. Weil sie neue Daten hinzufügt. Weil sie sicherstellt, dass die Daten für Analysen geeignet und zuverlässig sind. Weil sie Daten verschlüsselt.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",datenvorverarbeitung,N/A,N/A,4651
4652,5,Multiple Choice,"[{'Antwort': 'Datenaggregation.', 'ist richtig': False}, {'Antwort': 'Datenbereinigung.', 'ist richtig': False}, {'Antwort': 'Datentransformation.', 'ist richtig': True}, {'Antwort': 'Datenimputation.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Welcher Schritt der Datenvorverarbeitung beinhaltet die Umwandlung von Daten in eine geeignete Form für Analysen?,N/A,Welcher Schritt der Datenvorverarbeitung beinhaltet die Umwandlung von Daten in eine geeignete Form für Analysen?,Die richtige Antwort ist: Datentransformation.,schritt datenvorverarbeitung beinhalten umwandlung datum geeignet form analyse datenaggregation datenbereinigung datentransformation datenimputation,GERMAN,N/A,Datenvorverarbeitung,ChatGPT3.5,Datenaggregation. Datenbereinigung. Datentransformation. Datenimputation.,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",datenvorverarbeitung,N/A,N/A,4652
4653,5,Multiple Choice,"[{'Antwort': 'Ein Bilderrahmen für Kunstwerke', 'ist richtig': False}, {'Antwort': 'Ein Diagramm, das Punkte verwendet, um Werte in einem zweidimensionalen Koordinatensystem darzustellen', 'ist richtig': True}, {'Antwort': 'Ein Werkzeug zum Zeichnen von Linien', 'ist richtig': False}, {'Antwort': 'Eine spezielle Schriftart', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist ein Scatterplot?,N/A,Was ist ein Scatterplot?,"Die richtige Antwort ist: Ein Diagramm, das Punkte verwendet, um Werte in einem zweidimensionalen Koordinatensystem darzustellen.",scatterplot bilderrahmen kunstwerk diagramm punkt werten zweidimensional koordinatensystem darstellen werkzeug zeichnen linie speziell schriftart,GERMAN,N/A,Visualisierungstechniken,ChatGPT3.5,"Ein Bilderrahmen für Kunstwerke Ein Diagramm, das Punkte verwendet, um Werte in einem zweidimensionalen Koordinatensystem darzustellen Ein Werkzeug zum Zeichnen von Linien Eine spezielle Schriftart","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",visualisierungs- und präsentationstechniken,N/A,N/A,4653
4654,5,Multiple Choice,"[{'Antwort': 'Ein Tortendiagramm', 'ist richtig': False}, {'Antwort': 'Ein Balkendiagramm', 'ist richtig': False}, {'Antwort': 'Ein Liniendiagramm', 'ist richtig': True}, {'Antwort': 'Ein Scatterplot', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,"Welche Art von Diagramm wird am besten verwendet, um Trends im Zeitverlauf darzustellen?",N/A,"Welche Art von Diagramm wird am besten verwendet, um Trends im Zeitverlauf darzustellen?",Die richtige Antwort ist: Ein Liniendiagramm.,art diagramm gut trend zeitverlauf darstellen tortendiagramm balkendiagramm liniendiagramm scatterplot,GERMAN,N/A,Visualisierungstechniken,ChatGPT3.5,Ein Tortendiagramm Ein Balkendiagramm Ein Liniendiagramm Ein Scatterplot,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",visualisierungs- und präsentationstechniken,N/A,N/A,4654
4655,5,Multiple Choice,"[{'Antwort': 'Eine Karte, die Wettervorhersagen anzeigt', 'ist richtig': False}, {'Antwort': 'Eine grafische Darstellung von Daten, bei der Farben verwendet werden, um die Dichte oder Intensität von Werten in einer Matrix anzuzeigen', 'ist richtig': True}, {'Antwort': 'Ein Diagramm, das den Energieverbrauch visualisiert', 'ist richtig': False}, {'Antwort': 'Eine Ansicht von Erdbeben auf einer Landkarte', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist ein Heatmap?,N/A,Was ist ein Heatmap?,"Die richtige Antwort ist: Eine grafische Darstellung von Daten, bei der Farben verwendet werden, um die Dichte oder Intensität von Werten in einer Matrix anzuzeigen.",heatmap karte wettervorhersage anzeigen grafisch darstellung datum farbe dicht intensität werten matrix anzeigen diagramm energieverbrauch visualisieren ansicht erdbeben landkarte,GERMAN,N/A,Visualisierungstechniken,ChatGPT3.5,"Eine Karte, die Wettervorhersagen anzeigt Eine grafische Darstellung von Daten, bei der Farben verwendet werden, um die Dichte oder Intensität von Werten in einer Matrix anzuzeigen Ein Diagramm, das den Energieverbrauch visualisiert Eine Ansicht von Erdbeben auf einer Landkarte","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",visualisierungs- und präsentationstechniken,N/A,N/A,4655
4656,5,Multiple Choice,"[{'Antwort': 'Ein Diagramm, das den Luftdruck misst', 'ist richtig': False}, {'Antwort': 'Ein Diagramm, das die Größe von Bäumen in einem Wald zeigt', 'ist richtig': False}, {'Antwort': 'Ein Diagramm, das Balken verwendet, um Werte in verschiedenen Kategorien darzustellen', 'ist richtig': True}, {'Antwort': 'Ein Diagramm, das den Temperaturverlauf über die Zeit darstellt', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist ein Balkendiagramm?,N/A,Was ist ein Balkendiagramm?,"Die richtige Antwort ist: Ein Diagramm, das Balken verwendet, um Werte in verschiedenen Kategorien darzustellen.",balkendiagramm diagramm luftdruck missen diagramm größe bäumen wald zeigen diagramm balken werten verschieden kategorie darstellen diagramm temperaturverlauf zeit darstellen,GERMAN,N/A,Visualisierungstechniken,ChatGPT3.5,"Ein Diagramm, das den Luftdruck misst Ein Diagramm, das die Größe von Bäumen in einem Wald zeigt Ein Diagramm, das Balken verwendet, um Werte in verschiedenen Kategorien darzustellen Ein Diagramm, das den Temperaturverlauf über die Zeit darstellt","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",visualisierungs- und präsentationstechniken,N/A,N/A,4656
4657,5,Multiple Choice,"[{'Antwort': 'Ein Diagramm, das die Anzahl der Flugzeuge am Himmel anzeigt', 'ist richtig': False}, {'Antwort': 'Ein Diagramm, das in Form eines Kreises aufgeteilte Werte darstellt, wobei jeder Sektor einen Prozentsatz oder Anteil anzeigt', 'ist richtig': True}, {'Antwort': 'Ein Diagramm, das den Wasserstand in einem See zeigt', 'ist richtig': False}, {'Antwort': 'Ein Diagramm, das die Bevölkerungsdichte einer Stadt darstellt', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist ein Kreisdiagramm?,N/A,Was ist ein Kreisdiagramm?,"Die richtige Antwort ist: Ein Diagramm, das in Form eines Kreises aufgeteilte Werte darstellt, wobei jeder Sektor einen Prozentsatz oder Anteil anzeigt.",kreisdiagramm diagramm anzahl flugzeug himmel anzeigen diagramm form kreis aufgeteilt wert darstellen wobei sektor prozentsatz anteil anzeigen diagramm wasserstand see zeigen diagramm bevölkerungsdicht stadt darstellen,GERMAN,N/A,Visualisierungstechniken,ChatGPT3.5,"Ein Diagramm, das die Anzahl der Flugzeuge am Himmel anzeigt Ein Diagramm, das in Form eines Kreises aufgeteilte Werte darstellt, wobei jeder Sektor einen Prozentsatz oder Anteil anzeigt Ein Diagramm, das den Wasserstand in einem See zeigt Ein Diagramm, das die Bevölkerungsdichte einer Stadt darstellt","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",visualisierungs- und präsentationstechniken,N/A,N/A,4657
4658,5,Multiple Choice,"[{'Antwort': 'Eine interaktive Karte', 'ist richtig': False}, {'Antwort': 'Eine visuelle Darstellung von Informationen oder Daten, die komplexe Konzepte auf einfache und verständliche Weise vermittelt', 'ist richtig': True}, {'Antwort': 'Eine Form von Augmented Reality', 'ist richtig': False}, {'Antwort': 'Eine Animation', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist eine Infografik?,N/A,Was ist eine Infografik?,"Die richtige Antwort ist: Eine visuelle Darstellung von Informationen oder Daten, die komplexe Konzepte auf einfache und verständliche Weise vermittelt.",infografik interaktiv karte visuell darstellung information datum komplex konzept einfach verständlich weise vermitteln form augmented reality animation,GERMAN,N/A,Visualisierungstechniken,ChatGPT3.5,"Eine interaktive Karte Eine visuelle Darstellung von Informationen oder Daten, die komplexe Konzepte auf einfache und verständliche Weise vermittelt Eine Form von Augmented Reality Eine Animation","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",visualisierungs- und präsentationstechniken,N/A,N/A,4658
4659,5,Multiple Choice,"[{'Antwort': 'Ein Balkendiagramm', 'ist richtig': False}, {'Antwort': 'Ein Liniendiagramm', 'ist richtig': False}, {'Antwort': 'Ein Streudiagramm', 'ist richtig': False}, {'Antwort': 'Ein Tortendiagramm', 'ist richtig': True}]",N/A,N/A,N/A,N/A,N/A,"Welche Art von Diagramm wird am besten verwendet, um Teile eines Ganzen darzustellen, z. B. den Marktanteil verschiedener Unternehmen?",N/A,"Welche Art von Diagramm wird am besten verwendet, um Teile eines Ganzen darzustellen, z. B. den Marktanteil verschiedener Unternehmen?",Die richtige Antwort ist: Ein Tortendiagramm.,art diagramm gut teilen ganz darstellen marktanteil verschieden unternehmen balkendiagramm liniendiagramm streudiagramm tortendiagramm,GERMAN,N/A,Visualisierungstechniken,ChatGPT3.5,Ein Balkendiagramm Ein Liniendiagramm Ein Streudiagramm Ein Tortendiagramm,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",visualisierungs- und präsentationstechniken,N/A,N/A,4659
4660,5,Multiple Choice,"[{'Antwort': 'Eine Wortliste im Alphabetisch geordneten Format', 'ist richtig': False}, {'Antwort': 'Eine visuelle Darstellung von Textdaten, bei der häufig verwendete Wörter größer und hervorgehoben dargestellt werden', 'ist richtig': True}, {'Antwort': 'Ein Online-Übersetzungsdienst', 'ist richtig': False}, {'Antwort': 'Ein Texteditor', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist ein Word Cloud?,N/A,Was ist ein Word Cloud?,"Die richtige Antwort ist: Eine visuelle Darstellung von Textdaten, bei der häufig verwendete Wörter größer und hervorgehoben dargestellt werden.",worden cloud wortliste alphabetisch geordnet format visuell darstellung textdat häufig verwendet wort groß hervorheben darstellen onlineübersetzungsdienst texteditor,GERMAN,N/A,Visualisierungstechniken,ChatGPT3.5,"Eine Wortliste im Alphabetisch geordneten Format Eine visuelle Darstellung von Textdaten, bei der häufig verwendete Wörter größer und hervorgehoben dargestellt werden Ein Online-Übersetzungsdienst Ein Texteditor","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",visualisierungs- und präsentationstechniken,N/A,N/A,4660
4661,5,Multiple Choice,"[{'Antwort': 'Eine Karte, die Wettervorhersagen anzeigt', 'ist richtig': False}, {'Antwort': 'Eine grafische Darstellung von Daten, bei der Farben verwendet werden, um die Dichte oder Intensität von Werten in einer Matrix anzuzeigen', 'ist richtig': True}, {'Antwort': 'Ein Diagramm, das den Energieverbrauch visualisiert', 'ist richtig': False}, {'Antwort': 'Eine Ansicht von Erdbeben auf einer Landkarte', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist eine Heatmap?,N/A,Was ist eine Heatmap?,"Die richtige Antwort ist: Eine grafische Darstellung von Daten, bei der Farben verwendet werden, um die Dichte oder Intensität von Werten in einer Matrix anzuzeigen.",heatmap karte wettervorhersage anzeigen grafisch darstellung datum farbe dicht intensität werten matrix anzeigen diagramm energieverbrauch visualisieren ansicht erdbeben landkarte,GERMAN,N/A,Visualisierungstechniken,ChatGPT3.5,"Eine Karte, die Wettervorhersagen anzeigt Eine grafische Darstellung von Daten, bei der Farben verwendet werden, um die Dichte oder Intensität von Werten in einer Matrix anzuzeigen Ein Diagramm, das den Energieverbrauch visualisiert Eine Ansicht von Erdbeben auf einer Landkarte","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",visualisierungs- und präsentationstechniken,N/A,N/A,4661
4662,5,Multiple Choice,"[{'Antwort': 'Ein Buch über elektronische Geräte.', 'ist richtig': False}, {'Antwort': 'Ein Ort, an dem man elektronische Geräte kaufen kann.', 'ist richtig': False}, {'Antwort': 'E-Learning bezieht sich auf das elektronische Lernen, bei dem Bildungsinhalte über das Internet oder Intranet bereitgestellt werden.', 'ist richtig': True}, {'Antwort': 'Eine spezielle Art von Musik.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist E-Learning?,N/A,Was ist E-Learning?,"Die richtige Antwort ist: E-Learning bezieht sich auf das elektronische Lernen, bei dem Bildungsinhalte über das Internet oder Intranet bereitgestellt werden.",elearning buch elektronisch gerät ort elektronisch gerät kaufen elearning beziehen elektronisch lernen bildungsinhalt internet intranet bereitstellen speziell art musik,GERMAN,N/A,E-Learning,ChatGPT3.5,"Ein Buch über elektronische Geräte. Ein Ort, an dem man elektronische Geräte kaufen kann. E-Learning bezieht sich auf das elektronische Lernen, bei dem Bildungsinhalte über das Internet oder Intranet bereitgestellt werden. Eine spezielle Art von Musik.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",e-learning und kursbewertung,N/A,N/A,4662
4663,5,Multiple Choice,"[{'Antwort': 'Es ist immer teurer als traditionelles Lernen.', 'ist richtig': False}, {'Antwort': 'E-Learning bietet Flexibilität, Selbstbestimmung, Zugänglichkeit und die Möglichkeit, in Ihrem eigenen Tempo zu lernen.', 'ist richtig': True}, {'Antwort': 'Es erfordert keinen Internetzugang.', 'ist richtig': False}, {'Antwort': 'E-Learning ist ausschließlich für junge Menschen geeignet.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was sind die Vorteile von E-Learning?,N/A,Was sind die Vorteile von E-Learning?,"Die richtige Antwort ist: E-Learning bietet Flexibilität, Selbstbestimmung, Zugänglichkeit und die Möglichkeit, in Ihrem eigenen Tempo zu lernen.",vorteil elearning immer teuer traditionell lernen elearning bieten flexibilität selbstbestimmung zugänglichkeit möglichkeit eigen tempo lernen erfordern internetzugang elearning ausschließlich jung mensch eignen,GERMAN,N/A,E-Learning,ChatGPT3.5,"Es ist immer teurer als traditionelles Lernen. E-Learning bietet Flexibilität, Selbstbestimmung, Zugänglichkeit und die Möglichkeit, in Ihrem eigenen Tempo zu lernen. Es erfordert keinen Internetzugang. E-Learning ist ausschließlich für junge Menschen geeignet.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",e-learning und kursbewertung,N/A,N/A,4663
